,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
0,Original Graph,751,2111,2862
17212,"MBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Sic1 -> 0to-1",8657,0,8657
17213,"MBF-to-Swi5 -> 0to1 | Cln3-to-Clb1,2 -> 0to1",2001,0,2001
17214,"MBF-to-Swi5 -> 0to1 | Cln3-to-Clb1,2 -> 0to-1",3155,0,3155
17215,"MBF-to-Swi5 -> 0to1 | MBF-to-Clb1,2 -> 0to1",2003,0,2003
17216,"MBF-to-Swi5 -> 0to1 | MBF-to-Clb1,2 -> 0to-1",4010,0,4010
17217,"MBF-to-Swi5 -> 0to1 | SBF-to-Clb1,2 -> 0to1",1498,0,1498
17218,"MBF-to-Swi5 -> 0to1 | SBF-to-Clb1,2 -> 0to-1",4116,0,4116
17219,"MBF-to-Swi5 -> 0to1 | Cln1,2-to-Clb1,2 -> 0to1",1644,0,1644
17220,"MBF-to-Swi5 -> 0to1 | Cln1,2-to-Clb1,2 -> 0to-1",3664,0,3664
17221,"MBF-to-Swi5 -> 0to1 | Cdh1-to-Clb1,2 -> -1to0",2353,0,2353
17222,"MBF-to-Swi5 -> 0to1 | Cdh1-to-Clb1,2 -> -1to1",2030,0,2030
17223,"MBF-to-Swi5 -> 0to1 | Swi5-to-Clb1,2 -> 0to1",7610,0,7610
17224,"MBF-to-Swi5 -> 0to1 | Swi5-to-Clb1,2 -> 0to-1",3708,0,3708
17225,"MBF-to-Swi5 -> 0to1 | Cdc2014-to-Clb1,2 -> -1to0",8376,0,8376
17226,"MBF-to-Swi5 -> 0to1 | Cdc2014-to-Clb1,2 -> -1to1",7592,0,7592
17227,"MBF-to-Swi5 -> 0to1 | Clb5,6-to-Clb1,2 -> 1to0",4047,0,4047
17228,"MBF-to-Swi5 -> 0to1 | Clb5,6-to-Clb1,2 -> 1to-1",5819,0,5819
17229,"MBF-to-Swi5 -> 0to1 | Sic1-to-Clb1,2 -> -1to0",8105,0,8105
17230,"MBF-to-Swi5 -> 0to1 | Sic1-to-Clb1,2 -> -1to1",1060,0,1060
17231,"MBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Clb1,2 -> 1to0",4222,0,4222
17232,"MBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Clb1,2 -> 1to-1",5609,0,5609
17233,"MBF-to-Swi5 -> 0to1 | Cln3-to-Mcm1,SFF -> 0to1",2837,0,2837
17234,"MBF-to-Swi5 -> 0to1 | Cln3-to-Mcm1,SFF -> 0to-1",2722,0,2722
17235,"MBF-to-Swi5 -> 0to1 | MBF-to-Mcm1,SFF -> 0to1",3683,0,3683
17236,"MBF-to-Swi5 -> 0to1 | MBF-to-Mcm1,SFF -> 0to-1",2873,0,2873
17237,"MBF-to-Swi5 -> 0to1 | SBF-to-Mcm1,SFF -> 0to1",3733,0,3733
17238,"MBF-to-Swi5 -> 0to1 | SBF-to-Mcm1,SFF -> 0to-1",2917,0,2917
17239,"MBF-to-Swi5 -> 0to1 | Cln1,2-to-Mcm1,SFF -> 0to1",3715,0,3715
17240,"MBF-to-Swi5 -> 0to1 | Cln1,2-to-Mcm1,SFF -> 0to-1",2902,0,2902
17241,"MBF-to-Swi5 -> 0to1 | Cdh1-to-Mcm1,SFF -> 0to1",7290,0,7290
17242,"MBF-to-Swi5 -> 0to1 | Cdh1-to-Mcm1,SFF -> 0to-1",2808,0,2808
17243,"MBF-to-Swi5 -> 0to1 | Swi5-to-Mcm1,SFF -> 0to1",8107,0,8107
17244,"MBF-to-Swi5 -> 0to1 | Swi5-to-Mcm1,SFF -> 0to-1",2915,0,2915
17245,"MBF-to-Swi5 -> 0to1 | Cdc2014-to-Mcm1,SFF -> 0to1",33198,0,33198
17246,"MBF-to-Swi5 -> 0to1 | Cdc2014-to-Mcm1,SFF -> 0to-1",2885,0,2885
17247,"MBF-to-Swi5 -> 0to1 | Clb5,6-to-Mcm1,SFF -> 1to0",2913,0,2913
17248,"MBF-to-Swi5 -> 0to1 | Clb5,6-to-Mcm1,SFF -> 1to-1",7094,0,7094
17249,"MBF-to-Swi5 -> 0to1 | Sic1-to-Mcm1,SFF -> 0to1",8112,0,8112
17250,"MBF-to-Swi5 -> 0to1 | Sic1-to-Mcm1,SFF -> 0to-1",2899,0,2899
17251,"MBF-to-Swi5 -> 0to1 | Clb1,2-to-Mcm1,SFF -> 1to0",2876,0,2876
17252,"MBF-to-Swi5 -> 0to1 | Clb1,2-to-Mcm1,SFF -> 1to-1",3665,0,3665
17253,MBF-to-Swi5 -> 0to-1 | SBF-to-Swi5 -> 0to1,759,0,759
17254,MBF-to-Swi5 -> 0to-1 | SBF-to-Swi5 -> 0to-1,2522,0,2522
17255,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Swi5 -> 0to1",759,0,759
17256,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Swi5 -> 0to-1",2518,0,2518
17257,MBF-to-Swi5 -> 0to-1 | Cdh1-to-Swi5 -> 0to1,2512,0,2512
17258,MBF-to-Swi5 -> 0to-1 | Cdh1-to-Swi5 -> 0to-1,767,0,767
17259,MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Swi5 -> 1to0,7186,0,7186
17260,MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Swi5 -> 1to-1,7223,0,7223
17261,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Swi5 -> 0to1",750,2111,2861
17262,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Swi5 -> 0to-1",2530,0,2530
17263,MBF-to-Swi5 -> 0to-1 | Sic1-to-Swi5 -> 0to1,2524,0,2524
17264,MBF-to-Swi5 -> 0to-1 | Sic1-to-Swi5 -> 0to-1,758,0,758
17265,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Swi5 -> -1to0",749,2111,2860
17266,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Swi5 -> -1to1",749,2111,2860
17267,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Swi5 -> 1to0",7450,0,7450
17268,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Swi5 -> 1to-1",7806,0,7806
17269,MBF-to-Swi5 -> 0to-1 | Cln3-to-Cdc2014 -> 0to1,2526,0,2526
17270,MBF-to-Swi5 -> 0to-1 | Cln3-to-Cdc2014 -> 0to-1,2433,0,2433
17271,MBF-to-Swi5 -> 0to-1 | MBF-to-Cdc2014 -> 0to1,4598,0,4598
17272,MBF-to-Swi5 -> 0to-1 | MBF-to-Cdc2014 -> 0to-1,2550,0,2550
17273,MBF-to-Swi5 -> 0to-1 | SBF-to-Cdc2014 -> 0to1,4592,0,4592
17274,MBF-to-Swi5 -> 0to-1 | SBF-to-Cdc2014 -> 0to-1,2428,0,2428
17275,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Cdc2014 -> 0to1",4668,0,4668
17276,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Cdc2014 -> 0to-1",2566,0,2566
17277,MBF-to-Swi5 -> 0to-1 | Cdh1-to-Cdc2014 -> 0to1,5086,0,5086
17278,MBF-to-Swi5 -> 0to-1 | Cdh1-to-Cdc2014 -> 0to-1,2467,0,2467
17279,MBF-to-Swi5 -> 0to-1 | Swi5-to-Cdc2014 -> 0to1,5772,0,5772
17280,MBF-to-Swi5 -> 0to-1 | Swi5-to-Cdc2014 -> 0to-1,2599,0,2599
17281,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Cdc2014 -> 0to1",2565,0,2565
17282,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Cdc2014 -> 0to-1",2463,0,2463
17283,MBF-to-Swi5 -> 0to-1 | Sic1-to-Cdc2014 -> 0to1,5920,0,5920
17284,MBF-to-Swi5 -> 0to-1 | Sic1-to-Cdc2014 -> 0to-1,2600,0,2600
17285,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Cdc2014 -> 1to0",2433,0,2433
17286,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Cdc2014 -> 1to-1",7292,0,7292
17287,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Cdc2014 -> 1to0",2690,0,2690
17288,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Cdc2014 -> 1to-1",6784,0,6784
17289,"MBF-to-Swi5 -> 0to-1 | Cln3-to-Clb5,6 -> 0to1",2490,0,2490
17290,"MBF-to-Swi5 -> 0to-1 | Cln3-to-Clb5,6 -> 0to-1",2526,0,2526
17291,"MBF-to-Swi5 -> 0to-1 | MBF-to-Clb5,6 -> 1to0",4541,0,4541
17292,"MBF-to-Swi5 -> 0to-1 | MBF-to-Clb5,6 -> 1to-1",4541,0,4541
17293,"MBF-to-Swi5 -> 0to-1 | SBF-to-Clb5,6 -> 0to1",2570,0,2570
17294,"MBF-to-Swi5 -> 0to-1 | SBF-to-Clb5,6 -> 0to-1",4450,0,4450
17295,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Clb5,6 -> 0to1",2510,0,2510
17296,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Clb5,6 -> 0to-1",4306,0,4306
17297,"MBF-to-Swi5 -> 0to-1 | Cdh1-to-Clb5,6 -> 0to1",2466,0,2466
17298,"MBF-to-Swi5 -> 0to-1 | Cdh1-to-Clb5,6 -> 0to-1",2528,0,2528
17299,"MBF-to-Swi5 -> 0to-1 | Swi5-to-Clb5,6 -> 0to1",5183,0,5183
17300,"MBF-to-Swi5 -> 0to-1 | Swi5-to-Clb5,6 -> 0to-1",2527,0,2527
17301,"MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Clb5,6 -> -1to0",10242,0,10242
17302,"MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Clb5,6 -> -1to1",14543,0,14543
17303,"MBF-to-Swi5 -> 0to-1 | Sic1-to-Clb5,6 -> -1to0",2793,0,2793
17304,"MBF-to-Swi5 -> 0to-1 | Sic1-to-Clb5,6 -> -1to1",197303,0,197303
17305,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Clb5,6 -> 0to1",10002,0,10002
17306,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Clb5,6 -> 0to-1",2526,0,2526
17307,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Clb5,6 -> 0to1",20907,0,20907
17308,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Clb5,6 -> 0to-1",2526,0,2526
17309,MBF-to-Swi5 -> 0to-1 | Cln3-to-Sic1 -> 0to1,2526,0,2526
17310,MBF-to-Swi5 -> 0to-1 | Cln3-to-Sic1 -> 0to-1,2526,0,2526
17311,MBF-to-Swi5 -> 0to-1 | MBF-to-Sic1 -> 0to1,3825,0,3825
17312,MBF-to-Swi5 -> 0to-1 | MBF-to-Sic1 -> 0to-1,2529,0,2529
17313,MBF-to-Swi5 -> 0to-1 | SBF-to-Sic1 -> 0to1,3854,0,3854
17314,MBF-to-Swi5 -> 0to-1 | SBF-to-Sic1 -> 0to-1,2641,0,2641
17315,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Sic1 -> -1to0",3875,0,3875
17316,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Sic1 -> -1to1",3781,0,3781
17317,MBF-to-Swi5 -> 0to-1 | Cdh1-to-Sic1 -> 0to1,2535,0,2535
17318,MBF-to-Swi5 -> 0to-1 | Cdh1-to-Sic1 -> 0to-1,2577,0,2577
17319,MBF-to-Swi5 -> 0to-1 | Swi5-to-Sic1 -> 1to0,9492,0,9492
17320,MBF-to-Swi5 -> 0to-1 | Swi5-to-Sic1 -> 1to-1,10349,0,10349
17321,MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Sic1 -> 1to0,9301,0,9301
17322,MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Sic1 -> 1to-1,9932,0,9932
17323,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Sic1 -> -1to0",2553,0,2553
17324,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Sic1 -> -1to1",2704,0,2704
17325,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Sic1 -> -1to0",2526,0,2526
17326,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Sic1 -> -1to1",2640,0,2640
17327,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Sic1 -> 0to1",2526,0,2526
17328,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Sic1 -> 0to-1",9336,0,9336
17329,"MBF-to-Swi5 -> 0to-1 | Cln3-to-Clb1,2 -> 0to1",2406,0,2406
17330,"MBF-to-Swi5 -> 0to-1 | Cln3-to-Clb1,2 -> 0to-1",2634,0,2634
17331,"MBF-to-Swi5 -> 0to-1 | MBF-to-Clb1,2 -> 0to1",2526,0,2526
17332,"MBF-to-Swi5 -> 0to-1 | MBF-to-Clb1,2 -> 0to-1",3278,0,3278
17333,"MBF-to-Swi5 -> 0to-1 | SBF-to-Clb1,2 -> 0to1",2231,0,2231
17334,"MBF-to-Swi5 -> 0to-1 | SBF-to-Clb1,2 -> 0to-1",3477,0,3477
17335,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Clb1,2 -> 0to1",2292,0,2292
17336,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Clb1,2 -> 0to-1",3169,0,3169
17337,"MBF-to-Swi5 -> 0to-1 | Cdh1-to-Clb1,2 -> -1to0",2415,0,2415
17338,"MBF-to-Swi5 -> 0to-1 | Cdh1-to-Clb1,2 -> -1to1",2417,0,2417
17339,"MBF-to-Swi5 -> 0to-1 | Swi5-to-Clb1,2 -> 0to1",8087,0,8087
17340,"MBF-to-Swi5 -> 0to-1 | Swi5-to-Clb1,2 -> 0to-1",2839,0,2839
17341,"MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Clb1,2 -> -1to0",8684,0,8684
17342,"MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Clb1,2 -> -1to1",8127,0,8127
17343,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Clb1,2 -> 1to0",3346,0,3346
17344,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Clb1,2 -> 1to-1",8254,0,8254
17345,"MBF-to-Swi5 -> 0to-1 | Sic1-to-Clb1,2 -> -1to0",8381,0,8381
17346,"MBF-to-Swi5 -> 0to-1 | Sic1-to-Clb1,2 -> -1to1",2645,0,2645
17347,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Clb1,2 -> 1to0",3341,0,3341
17348,"MBF-to-Swi5 -> 0to-1 | Mcm1,SFF-to-Clb1,2 -> 1to-1",4509,0,4509
17349,"MBF-to-Swi5 -> 0to-1 | Cln3-to-Mcm1,SFF -> 0to1",2526,0,2526
17350,"MBF-to-Swi5 -> 0to-1 | Cln3-to-Mcm1,SFF -> 0to-1",2544,0,2544
17351,"MBF-to-Swi5 -> 0to-1 | MBF-to-Mcm1,SFF -> 0to1",5086,0,5086
17352,"MBF-to-Swi5 -> 0to-1 | MBF-to-Mcm1,SFF -> 0to-1",2584,0,2584
17353,"MBF-to-Swi5 -> 0to-1 | SBF-to-Mcm1,SFF -> 0to1",5006,0,5006
17354,"MBF-to-Swi5 -> 0to-1 | SBF-to-Mcm1,SFF -> 0to-1",2721,0,2721
17355,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Mcm1,SFF -> 0to1",4777,0,4777
17356,"MBF-to-Swi5 -> 0to-1 | Cln1,2-to-Mcm1,SFF -> 0to-1",2676,0,2676
17357,"MBF-to-Swi5 -> 0to-1 | Cdh1-to-Mcm1,SFF -> 0to1",6716,0,6716
17358,"MBF-to-Swi5 -> 0to-1 | Cdh1-to-Mcm1,SFF -> 0to-1",2606,0,2606
17359,"MBF-to-Swi5 -> 0to-1 | Swi5-to-Mcm1,SFF -> 0to1",7780,0,7780
17360,"MBF-to-Swi5 -> 0to-1 | Swi5-to-Mcm1,SFF -> 0to-1",2639,0,2639
17361,"MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Mcm1,SFF -> 0to1",29461,0,29461
17362,"MBF-to-Swi5 -> 0to-1 | Cdc2014-to-Mcm1,SFF -> 0to-1",2662,0,2662
17363,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Mcm1,SFF -> 1to0",2600,0,2600
17364,"MBF-to-Swi5 -> 0to-1 | Clb5,6-to-Mcm1,SFF -> 1to-1",6791,0,6791
17365,"MBF-to-Swi5 -> 0to-1 | Sic1-to-Mcm1,SFF -> 0to1",17880,0,17880
17366,"MBF-to-Swi5 -> 0to-1 | Sic1-to-Mcm1,SFF -> 0to-1",2647,0,2647
17367,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Mcm1,SFF -> 1to0",2673,0,2673
17368,"MBF-to-Swi5 -> 0to-1 | Clb1,2-to-Mcm1,SFF -> 1to-1",4378,0,4378
17369,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Swi5 -> 0to1",2705,0,2705
17370,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Swi5 -> 0to-1",753,0,753
17371,SBF-to-Swi5 -> 0to1 | Cdh1-to-Swi5 -> 0to1,4191,0,4191
17372,SBF-to-Swi5 -> 0to1 | Cdh1-to-Swi5 -> 0to-1,1683,0,1683
17373,SBF-to-Swi5 -> 0to1 | Cdc2014-to-Swi5 -> 1to0,7136,0,7136
17374,SBF-to-Swi5 -> 0to1 | Cdc2014-to-Swi5 -> 1to-1,7151,0,7151
17375,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Swi5 -> 0to1",2711,0,2711
17376,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Swi5 -> 0to-1",2699,0,2699
17377,SBF-to-Swi5 -> 0to1 | Sic1-to-Swi5 -> 0to1,4210,0,4210
17378,SBF-to-Swi5 -> 0to1 | Sic1-to-Swi5 -> 0to-1,902,0,902
17379,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Swi5 -> -1to0",2711,0,2711
17380,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Swi5 -> -1to1",2711,0,2711
17381,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Swi5 -> 1to0",7140,0,7140
17382,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Swi5 -> 1to-1",7800,0,7800
17383,SBF-to-Swi5 -> 0to1 | Cln3-to-Cdc2014 -> 0to1,3066,0,3066
17384,SBF-to-Swi5 -> 0to1 | Cln3-to-Cdc2014 -> 0to-1,2233,0,2233
17385,SBF-to-Swi5 -> 0to1 | MBF-to-Cdc2014 -> 0to1,3396,0,3396
17386,SBF-to-Swi5 -> 0to1 | MBF-to-Cdc2014 -> 0to-1,2443,0,2443
17387,SBF-to-Swi5 -> 0to1 | SBF-to-Cdc2014 -> 0to1,3367,0,3367
17388,SBF-to-Swi5 -> 0to1 | SBF-to-Cdc2014 -> 0to-1,2281,0,2281
17389,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Cdc2014 -> 0to1",3449,0,3449
17390,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Cdc2014 -> 0to-1",2408,0,2408
17391,SBF-to-Swi5 -> 0to1 | Cdh1-to-Cdc2014 -> 0to1,5820,0,5820
17392,SBF-to-Swi5 -> 0to1 | Cdh1-to-Cdc2014 -> 0to-1,2330,0,2330
17393,SBF-to-Swi5 -> 0to1 | Swi5-to-Cdc2014 -> 0to1,8674,0,8674
17394,SBF-to-Swi5 -> 0to1 | Swi5-to-Cdc2014 -> 0to-1,2630,0,2630
17395,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Cdc2014 -> 0to1",3011,0,3011
17396,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Cdc2014 -> 0to-1",2439,0,2439
17397,SBF-to-Swi5 -> 0to1 | Sic1-to-Cdc2014 -> 0to1,6153,0,6153
17398,SBF-to-Swi5 -> 0to1 | Sic1-to-Cdc2014 -> 0to-1,2506,0,2506
17399,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Cdc2014 -> 1to0",2468,0,2468
17400,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Cdc2014 -> 1to-1",7304,0,7304
17401,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Cdc2014 -> 1to0",2512,0,2512
17402,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Cdc2014 -> 1to-1",5940,0,5940
17403,"SBF-to-Swi5 -> 0to1 | Cln3-to-Clb5,6 -> 0to1",2128,0,2128
17404,"SBF-to-Swi5 -> 0to1 | Cln3-to-Clb5,6 -> 0to-1",2928,0,2928
17405,"SBF-to-Swi5 -> 0to1 | MBF-to-Clb5,6 -> 1to0",3354,0,3354
17406,"SBF-to-Swi5 -> 0to1 | MBF-to-Clb5,6 -> 1to-1",3354,0,3354
17407,"SBF-to-Swi5 -> 0to1 | SBF-to-Clb5,6 -> 0to1",831,0,831
17408,"SBF-to-Swi5 -> 0to1 | SBF-to-Clb5,6 -> 0to-1",3211,0,3211
17409,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Clb5,6 -> 0to1",699,2407,3106
17410,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Clb5,6 -> 0to-1",3029,0,3029
17411,"SBF-to-Swi5 -> 0to1 | Cdh1-to-Clb5,6 -> 0to1",1340,0,1340
17412,"SBF-to-Swi5 -> 0to1 | Cdh1-to-Clb5,6 -> 0to-1",2996,0,2996
17413,"SBF-to-Swi5 -> 0to1 | Swi5-to-Clb5,6 -> 0to1",8574,0,8574
17414,"SBF-to-Swi5 -> 0to1 | Swi5-to-Clb5,6 -> 0to-1",3067,0,3067
17415,"SBF-to-Swi5 -> 0to1 | Cdc2014-to-Clb5,6 -> -1to0",9219,0,9219
17416,"SBF-to-Swi5 -> 0to1 | Cdc2014-to-Clb5,6 -> -1to1",16434,0,16434
17417,"SBF-to-Swi5 -> 0to1 | Sic1-to-Clb5,6 -> -1to0",1002,0,1002
17418,"SBF-to-Swi5 -> 0to1 | Sic1-to-Clb5,6 -> -1to1",195631,0,195631
17419,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Clb5,6 -> 0to1",8663,0,8663
17420,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Clb5,6 -> 0to-1",2783,0,2783
17421,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Clb5,6 -> 0to1",22478,0,22478
17422,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Clb5,6 -> 0to-1",2863,0,2863
17423,SBF-to-Swi5 -> 0to1 | Cln3-to-Sic1 -> 0to1,3024,0,3024
17424,SBF-to-Swi5 -> 0to1 | Cln3-to-Sic1 -> 0to-1,2356,0,2356
17425,SBF-to-Swi5 -> 0to1 | MBF-to-Sic1 -> 0to1,2948,0,2948
17426,SBF-to-Swi5 -> 0to1 | MBF-to-Sic1 -> 0to-1,650,2309,2959
17427,SBF-to-Swi5 -> 0to1 | SBF-to-Sic1 -> 0to1,2987,0,2987
17428,SBF-to-Swi5 -> 0to1 | SBF-to-Sic1 -> 0to-1,872,0,872
17429,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Sic1 -> -1to0",3018,0,3018
17430,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Sic1 -> -1to1",4220,0,4220
17431,SBF-to-Swi5 -> 0to1 | Cdh1-to-Sic1 -> 0to1,2987,0,2987
17432,SBF-to-Swi5 -> 0to1 | Cdh1-to-Sic1 -> 0to-1,3188,0,3188
17433,SBF-to-Swi5 -> 0to1 | Swi5-to-Sic1 -> 1to0,9078,0,9078
17434,SBF-to-Swi5 -> 0to1 | Swi5-to-Sic1 -> 1to-1,9993,0,9993
17435,SBF-to-Swi5 -> 0to1 | Cdc2014-to-Sic1 -> 1to0,8595,0,8595
17436,SBF-to-Swi5 -> 0to1 | Cdc2014-to-Sic1 -> 1to-1,9481,0,9481
17437,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Sic1 -> -1to0",2975,0,2975
17438,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Sic1 -> -1to1",2712,0,2712
17439,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Sic1 -> -1to0",2729,0,2729
17440,"SBF-to-Swi5 -> 0to1 | Clb1,2-to-Sic1 -> -1to1",2648,0,2648
17441,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Sic1 -> 0to1",2815,0,2815
17442,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Sic1 -> 0to-1",8549,0,8549
17443,"SBF-to-Swi5 -> 0to1 | Cln3-to-Clb1,2 -> 0to1",1958,0,1958
17444,"SBF-to-Swi5 -> 0to1 | Cln3-to-Clb1,2 -> 0to-1",3077,0,3077
17445,"SBF-to-Swi5 -> 0to1 | MBF-to-Clb1,2 -> 0to1",1999,0,1999
17446,"SBF-to-Swi5 -> 0to1 | MBF-to-Clb1,2 -> 0to-1",3841,0,3841
17447,"SBF-to-Swi5 -> 0to1 | SBF-to-Clb1,2 -> 0to1",1641,0,1641
17448,"SBF-to-Swi5 -> 0to1 | SBF-to-Clb1,2 -> 0to-1",4040,0,4040
17449,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Clb1,2 -> 0to1",1896,0,1896
17450,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Clb1,2 -> 0to-1",3574,0,3574
17451,"SBF-to-Swi5 -> 0to1 | Cdh1-to-Clb1,2 -> -1to0",2305,0,2305
17452,"SBF-to-Swi5 -> 0to1 | Cdh1-to-Clb1,2 -> -1to1",1976,0,1976
17453,"SBF-to-Swi5 -> 0to1 | Swi5-to-Clb1,2 -> 0to1",7491,0,7491
17454,"SBF-to-Swi5 -> 0to1 | Swi5-to-Clb1,2 -> 0to-1",3575,0,3575
17455,"SBF-to-Swi5 -> 0to1 | Cdc2014-to-Clb1,2 -> -1to0",8221,0,8221
17456,"SBF-to-Swi5 -> 0to1 | Cdc2014-to-Clb1,2 -> -1to1",7313,0,7313
17457,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Clb1,2 -> 1to0",3900,0,3900
17458,"SBF-to-Swi5 -> 0to1 | Clb5,6-to-Clb1,2 -> 1to-1",5579,0,5579
17459,"SBF-to-Swi5 -> 0to1 | Sic1-to-Clb1,2 -> -1to0",8034,0,8034
17460,"SBF-to-Swi5 -> 0to1 | Sic1-to-Clb1,2 -> -1to1",865,0,865
17461,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Clb1,2 -> 1to0",4069,0,4069
17462,"SBF-to-Swi5 -> 0to1 | Mcm1,SFF-to-Clb1,2 -> 1to-1",5424,0,5424
17463,"SBF-to-Swi5 -> 0to1 | Cln3-to-Mcm1,SFF -> 0to1",2726,0,2726
17464,"SBF-to-Swi5 -> 0to1 | Cln3-to-Mcm1,SFF -> 0to-1",2676,0,2676
17465,"SBF-to-Swi5 -> 0to1 | MBF-to-Mcm1,SFF -> 0to1",3738,0,3738
17466,"SBF-to-Swi5 -> 0to1 | MBF-to-Mcm1,SFF -> 0to-1",2726,0,2726
17467,"SBF-to-Swi5 -> 0to1 | SBF-to-Mcm1,SFF -> 0to1",3617,0,3617
17468,"SBF-to-Swi5 -> 0to1 | SBF-to-Mcm1,SFF -> 0to-1",2885,0,2885
17469,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Mcm1,SFF -> 0to1",3676,0,3676
17470,"SBF-to-Swi5 -> 0to1 | Cln1,2-to-Mcm1,SFF -> 0to-1",2852,0,2852
17471,"SBF-to-Swi5 -> 0to1 | Cdh1-to-Mcm1,SFF -> 0to1",7294,0,7294
